total01_10_2022,arealand,pop100,medage,acs_pct_white_zc,acs_gini_index_zc,acs_median_hh_inc_zc,acs_pct_age_above65_zc,acs_pct_disable_zc,acs_pct_employed_zc,acs_pct_english_zc,acs_pct_female_zc,acs_pct_hh_internet_zc,acs_pct_hs_graduate_zc,acs_pct_hu_no_veh_zc,acs_pct_medicare_only_zc,acs_pct_spanish_zc,acs_pct_uninsured_zc,acs_pct_vet_zc,all_teeth_lost,annual_checkup,any_disability,arthritis,binge_drinking,copd,cancer_except_skin,cervical_cancer_screening,cholesterol_screening,chronic_kidney_disease,cognitive_disability,coronary_heart_disease,current_asthma,current_smoking,dental_visit,depression,diabetes,general_health,health_insurance,hearing_disability,high_blood_pressure,high_cholesterol,independent_living_disability,mammography,mental_health,mobility_disability,obesity,physical_health,physical_inactivity,self_care_disability,sleep_less_than_7hrs,stroke,taking_bp_medication,vision_disability
1.0869093698366499,-0.3070333580060304,0.7328955395581527,-1.307939903511317,-1.5830941699034202,-0.5691682331117219,1.247799837504107,-0.8032153388524043,-0.037482251200090286,-0.12082967361697,0.3353827040656615,1.0715617344944621,0.21139344499014617,0.4633795375560609,0.1009658091854937,-0.7698522223158021,-0.18680433931918988,-0.20897077364152894,0.5809662627307771,0.547265809617929,1.3765585292035134,-0.45221541051399494,-0.6330132355660523,0.7898804957674403,-0.3365202932347875,-1.1289524950333363,0.8289631737205284,-0.25748320727854057,-0.48908759588418355,0.30968459862795533,-0.8919840727166736,0.6110357066027928,0.2835902065802862,-0.6224842181472977,-0.8241013278850939,0.16310346590189786,0.3454072950225362,0.22595854090606407,-1.0215187783886948,0.4224306558613755,-1.3502447236929127,0.3238680499153926,0.7079939719951422,0.40045197271602545,-0.22445705666703983,1.4848182748075913,-0.09778738090567592,0.19252870038998643,0.09526597043141374,1.8066619698169266,-0.3337397212327528,-0.41719512202516074,0.2689997528550978
1.2091555411182509,-0.16548902139020627,0.9938421390706516,-1.0083519671967103,-1.6201897537925574,-0.5691682331117219,0.020348008621942658,-1.251548885310886,-1.1404381419496659,0.6223415474499745,-0.06417296812767798,0.13617358474799748,0.6105281296755671,-0.370965077893851,-0.6079307661044937,-1.0056324990543941,0.13619714173412895,-0.24255226605561245,1.3142511054066528,-0.3504602298103528,1.404653352902048,-1.2730146774413975,-1.0027003416088898,1.132148611117867,-1.0291911016790554,-1.4385201686470475,1.5004861434705044,0.3090893482515715,-1.2194976290863853,-0.4688435988747511,-1.4358690570645793,0.12052241227719666,-0.2774971376612253,0.06594917414664057,-1.1623709993412767,-0.3567389805843239,-0.4423334267175194,-0.44339875965105685,-1.637714985746267,0.0060491047898580085,-1.6304450055662973,-0.5166547651184232,1.233393701380053,-0.2366471149053651,-0.9195934179770394,1.2252523906950155,-0.8150403514483968,-0.581973746146065,-0.5613053862765063,1.612273303696441,-1.0202564753997536,-0.6413914988005173,-0.5200336754763322
-0.7335327402624358,-0.3070333580060304,0.7328955395581527,-1.307939903511317,-1.5830941699034202,-0.5691682331117219,1.247799837504107,-0.8032153388524043,-0.037482251200090286,-0.12082967361697,0.3353827040656615,1.0715617344944621,0.21139344499014617,0.4633795375560609,0.1009658091854937,-0.7698522223158021,-0.18680433931918988,-0.20897077364152894,0.5809662627307771,0.547265809617929,1.3765585292035134,-0.45221541051399494,-0.6330132355660523,0.7898804957674403,-0.3365202932347875,-1.1289524950333363,0.8289631737205284,-0.25748320727854057,-0.48908759588418355,0.30968459862795533,-0.8919840727166736,0.6110357066027928,0.2835902065802862,-0.6224842181472977,-0.8241013278850939,0.16310346590189786,0.3454072950225362,0.22595854090606407,-1.0215187783886948,0.4224306558613755,-1.3502447236929127,0.3238680499153926,0.7079939719951422,0.40045197271602545,-0.22445705666703983,1.4848182748075913,-0.09778738090567592,0.19252870038998643,0.09526597043141374,1.8066619698169266,-0.3337397212327528,-0.41719512202516074,0.2689997528550978
-0.7467831993873646,-0.7838975870321985,-0.862182826953443,1.293744806589218,0.6101822275418106,-2.017007770301105,0.020348008621942658,1.8490187118000823,1.8059740609007904,0.24584511386980423,0.34568870354683967,-1.8107389594917387,0.1209550723272861,2.1044617775034973,-0.9067481565854749,2.158283917181036,-0.7531241166725858,-1.2293315046848328,-0.532909354268719,1.3633803909163669,0.9270413500269346,1.4356229034190306,1.72594258394539,-0.9703555260347558,1.9146598342090824,1.4095024285990947,-0.9617647456127425,0.2461368420815586,2.067347520323523,0.6210958776290382,2.5072970794577385,0.3167277300074362,0.9211894614001849,-0.29203618984620655,-0.35052378784643723,2.0258722324775276,1.2498503459092674,0.22595854090606407,2.264860994185026,2.0311775577286,1.859322141402217,1.1643908649492085,-3.0573851165952113,0.3155054276998396,1.892549134595231,0.5021759992385538,1.3879509152185334,1.3112544564976156,1.298980124395935,0.6160313898289471,2.0004172429350504,0.9483646274247254,1.1369365240196716
0.027300074007668138,0.004822976722164383,-0.2526786933463575,7.863445998607771E-4,-1.7585253687124645,-1.437871955425352,0.020348008621942658,-0.6095060076380058,-0.3258876784632303,-0.7330456134386321,0.20536855676465396,1.082438340886862,0.9336945813241879,-0.9468775835950308,-0.6397198501982152,-1.008818719010321,-0.3276728266508135,-0.7126931598527801,0.5929219938613621,-0.8401289785894153,0.19657593386499916,-0.9857349340168061,-0.5273883481252412,-1.2148327512850607,-1.0291911016790554,-0.7574712866968832,0.6051221838038715,0.9386144099516921,-0.3064850875836329,-0.8581076976261043,-0.9599696957601619,0.3167277300074362,-0.9661043328667163,-0.25073018630857064,-2.5154496851660078,0.2930640775234537,-0.41315784443085074,-0.22027965946534964,-1.4323162499604096,0.4981363924198328,-0.45869837227759963,-0.6367294529803965,1.233393701380053,-1.0861125650672192,-0.47723391532522164,0.6875802021761082,-0.8662727064871634,-0.4313760482084996,-0.23301970792254625,1.4907803873711367,-0.19643637039935313,0.13310507551434422,-0.2833236469769032
-0.7224194519641084,-0.14287558004608186,-0.8304425626059605,0.8995501535436825,-1.8960881589680145,-0.13481637195490648,-0.21674952413649254,0.7220933572509094,0.952449891027444,-0.14702072986602463,0.9569137496997464,-0.605610971213735,-3.340789464384082,0.628254622410593,-0.3647442727875249,0.4600286806719885,-0.7531241166725858,-0.42595887847099106,1.220597878217071,0.2208199770985541,0.3370500523576793,0.3275438930670375,0.669693709537282,-1.6059963116855491,0.3561505152094804,0.4807994077579613,-0.06640078594610441,0.718280638356649,1.519539995421872,-0.11850590999853307,0.6036996342400679,0.7091383654679118,-0.3030011078540212,-0.8427829036813571,-1.9403912436904969,1.6359903976128607,0.8413921938959045,0.41189112439415326,-0.13145758998331172,1.5958695725174679,0.8658847783965817,0.38390539384637923,0.08408179335055652,-0.7038531124943854,0.9762330219593223,0.8359035645261511,0.36330381444321674,0.515238053113341,1.0801230054932947,1.1506002216602857,1.588507190434849,1.0298905826157647,0.8213231526870991
-0.7001928753674537,-0.47716820927178744,-0.8173692160202146,1.0572280147618967,0.4181352984490905,1.0234552577965998,-0.08770971648477781,0.7708252644746573,2.121661082634768,-0.7756060798433498,0.9608775956540452,0.21883579333024228,-2.0073612976720216,1.3767108215641901,0.42680392114613824,0.7372298168376304,-0.7531241166725858,-0.20897077364152894,-0.8417657418088297,1.227361294033294,0.6741879367401126,1.2919830317067353,1.585109400690976,-0.6280874106843293,1.7992146994683715,1.2856753591536108,-0.7379237556960857,0.0258030704865155,1.519539995421872,0.6989486973793085,1.9634120951098322,0.3167277300074362,1.0232053421713694,-0.2231928506168127,-0.14756198497272827,1.5060297859913057,1.0456212699025853,0.30033157430130014,1.7855972773513578,1.652648874936312,1.604594612426413,1.1043535210182218,-3.0573851165952113,0.48539851773221054,1.7029664906015944,0.46509515865104245,1.285486205141002,1.1606567585600502,1.0801230054932947,0.5917328065638859,1.588507190434849,0.7037867618516134,0.9002264955202426
-0.6967734020448915,-0.6030681766246168,-0.8201009600829078,0.536891072741789,0.1321901726369918,1.1682392115155382,1.9001927326352503,-0.7703213014763741,0.37174166586247304,0.5077556763603552,0.7333528378772828,-2.028271087339754,-1.3935862085334108,0.5554028407306832,-0.9067481565854749,-0.5723065850483331,-0.2095709635344018,1.175619990508372,-0.12840711768392898,0.5200619902413146,1.3203688818064405,-0.185455648762589,0.24719415977403822,0.7898804957674403,0.5293182173205472,-0.13833593946946093,0.5305085204983175,0.18318433591154565,0.24132243731801828,0.07612613937714353,0.19578589597913806,-0.07568290545304113,0.3856060873514702,-0.25073018630857064,-0.4181777221376748,0.7262661162619721,0.49128520645587986,-0.22027965946534964,0.005474900540592794,0.9902236800498077,0.22906595595707183,0.20379336205341883,0.21543172569678656,-0.024280752364901594,0.28109666064932315,1.0583886080512168,0.5170008795595146,0.1064728729970914,0.3141230893340541,0.8104200559494347,0.35277703293424806,0.5407348514695348,0.19009641002195504
-0.7502026727099268,-0.8999800606596609,-0.87323988625482,1.0099246563964317,0.3713794062554908,0.29953548920190814,0.020348008621942658,-0.17213714030486704,3.133810816639777,0.24584511386980423,0.34568870354683967,3.155519519278447,-2.3329394392583183,3.023069695603134,-0.9067481565854749,3.0058184254575964,-0.7531241166725858,-1.2293315046848328,3.302887716793946,-0.4320716879401963,1.3203688818064405,-0.6163752638994756,0.31761075140124584,1.3277303913181102,0.06753767835770212,0.9141941508171576,0.6051221838038715,0.49794686676160593,0.24132243731801828,-0.7802548778758339,0.5357140111965792,-1.252914811834473,-0.6345527203603685,0.6442332236735491,-0.7564473935938576,-0.05349755346736133,-0.5298601735775258,-0.8152639266272351,0.6901373531601178,0.6495478655367476,0.48379348493287583,-0.6967667969113837,-0.11294310516878389,-0.9162194750348489,-0.2876512713315856,0.09428675277593376,-0.3027168010607385,-0.7540854009318543,-0.6707339457278264,-0.2344190244481815,0.07817033126744746,0.7241682506493717,-0.7567437039757615
0.25170301080081675,2.386033649457335,-0.11882323427439276,-0.014981441521960872,-1.5687969136128155,-0.42438427939278345,0.020348008621942658,-0.5278800630382279,-0.15635205568016847,0.46192132792450846,0.5454665396435094,-0.47944233706188655,0.446533213913581,-0.08032481203400131,-0.48395333813898017,-0.2728019091912028,-0.3504394508660254,-0.41562611157435003,1.9698236957337265,-0.5680907848232692,0.3089552286591449,-0.6984551905922155,-0.24572198161641193,-0.7747737458345118,-0.6828556974569212,-0.38599007836042953,0.7170426787622,0.7812331445266619,0.058719929017467615,-0.6245492383752925,-0.6200415805427203,0.3167277300074362,-0.6600566905531648,-0.2644988541544496,-2.07569911227297,0.24974387364960202,-0.20892876842416983,-0.14590662607011426,-1.089985023650647,0.6116949972575195,-0.33133460778969764,-0.39658007725644945,0.6423190058220273,-0.8737462025267556,-0.2560541639993124,0.7802823036448853,-0.6101109312933343,-0.3022923071191575,-0.1235911484712261,1.3449888877807716,0.07817033126744746,0.19424954190762514,-0.2044203041437601
